timestamp,ip,protocol,port,hostname,packets,size,asn,geo,region,city,naics,sic,sector
8/1/2020 5:58,115.74.121.86,udp,123,adsl.viettel.vn,92,40480,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 5:59,171.227.219.222,udp,123,,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 5:59,118.70.70.81,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 5:59,27.64.37.85,udp,123,localhost,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 5:59,171.239.82.187,udp,123,dynamic-ip-adsl.viettel.vn,99,43560,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 5:59,113.190.148.7,udp,123,static.vnpt.vn,1,224,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 5:59,113.173.211.149,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 5:59,171.231.179.60,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 5:59,113.160.215.221,udp,123,,1,80,45899,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 6:00,27.3.115.102,udp,123,,1,296,45543,VN,CAN THO,CAN THO,0,,Communications
8/1/2020 6:00,113.172.177.53,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:00,115.72.155.228,udp,123,adsl.viettel.vn,100,44000,7552,VN,VINH LONG,VINH LONG,517312,,Communications
8/1/2020 6:01,113.172.122.209,udp,123,,1,224,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:01,171.227.169.204,udp,123,,59,25960,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 6:01,116.102.2.64,udp,123,,1,224,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:02,116.108.8.198,udp,123,,1,440,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:02,123.21.129.105,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:02,58.187.243.140,udp,123,,1,152,18403,VN,HA NAM,PHU LY,517311,,Communications
8/1/2020 6:02,58.187.117.227,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:03,42.119.245.216,udp,123,,83,36520,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:03,116.102.169.184,udp,123,,99,43560,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:04,171.237.125.237,udp,123,dynamic-adsl.viettel.vn,2,808,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:04,171.227.117.100,udp,123,dynamic-ip-adsl.viettel.vn,3,1320,7552,VN,BINH DUONG,DI AN,517312,,Communications
8/1/2020 6:05,42.119.171.134,udp,123,,1,152,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:05,113.23.83.33,udp,123,,1,80,18403,VN,QUANG NGAI,QUANG NGAI,517311,,Communications
8/1/2020 6:05,125.212.199.202,udp,123,,100,44000,38731,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:05,115.76.61.250,udp,123,adsl.viettel.vn,13,5720,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:05,171.231.147.136,udp,123,,12,5280,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:06,115.78.15.197,udp,123,,2,520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:06,27.77.76.111,udp,123,localhost,93,40920,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:06,42.114.175.100,udp,123,,100,44000,18403,VN,THAI NGUYEN,THAI NGUYEN,517311,,Communications
8/1/2020 6:06,171.231.176.58,udp,123,dynamic-adsl.viettel.vn,98,43120,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 6:06,171.237.117.198,udp,123,,1,224,7552,VN,NINH BINH,NINH BINH,517312,,Communications
8/1/2020 6:07,171.239.91.96,udp,123,,98,43120,7552,VN,BINH DUONG,DI AN,517312,,Communications
8/1/2020 6:07,222.253.153.237,udp,123,,1,368,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:07,14.249.88.161,udp,123,static.vnpt.vn,10,4400,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:08,14.161.25.29,udp,123,static.vnpt.vn,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:08,113.160.166.10,udp,123,static.vnpt.vn,1,368,45899,VN,TUYEN QUANG,TUYEN QUANG,517311,,Communications
8/1/2020 6:08,116.100.157.17,udp,123,dynamic-ip-adsl.viettel.vn,1,368,24086,VN,BEN TRE,THANH PHU,517312,,Communications
8/1/2020 6:08,171.237.81.60,udp,123,,1,80,7552,VN,NINH BINH,NINH BINH,517312,,Communications
8/1/2020 6:08,123.21.116.68,udp,123,,99,43560,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:09,171.239.134.198,udp,123,,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:09,27.79.148.100,udp,123,localhost,3,1176,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:09,1.54.17.95,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:09,27.70.184.233,udp,123,localhost,68,29920,7552,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 6:10,171.232.17.128,udp,123,dynamic-ip-adsl.viettel.vn,99,43560,7552,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 6:10,171.250.73.147,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:10,116.109.234.145,udp,123,,1,152,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:11,1.54.14.22,udp,123,,1,368,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:11,113.22.44.232,udp,123,,55,24200,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:11,117.4.185.182,udp,123,localhost,1,224,7552,VN,NINH BINH,NINH BINH,517312,,Communications
8/1/2020 6:12,14.186.248.248,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:12,210.211.114.242,udp,123,,100,44000,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 6:12,171.252.57.218,udp,123,dynamic-ip-adsl.viettel.vn,2,520,7552,VN,TAY NINH,TAY NINH,517312,,Communications
8/1/2020 6:12,27.75.16.244,udp,123,,100,44000,7552,VN,VINH LONG,VINH LONG,517312,,Communications
8/1/2020 6:13,42.115.129.138,udp,123,,2,880,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:13,118.71.151.6,udp,123,,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:13,27.69.168.26,udp,123,localhost,2,520,7552,VN,PHU YEN,TUY HOA,517312,,Communications
8/1/2020 6:13,171.235.198.46,udp,123,dynamic-ip-adsl.viettel.vn,46,20240,7552,VN,CA MAU,CA MAU,517312,,Communications
8/1/2020 6:14,118.69.181.140,udp,123,,1,440,18403,VN,DA NANG,DA NANG,517311,,Communications
8/1/2020 6:14,58.187.52.19,udp,123,adsl-dynamic-pool-xxx.fpt.vn,72,31680,18403,VN,NGHE AN,VINH,517311,,Communications
8/1/2020 6:14,118.69.244.51,udp,123,,2,664,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:14,171.239.225.243,udp,123,dynamic-ip-adsl.viettel.vn,2,520,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:15,14.248.230.67,udp,123,,2,520,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:15,117.2.164.99,udp,123,,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:15,116.109.165.171,udp,123,,1,224,24086,VN,CAN THO,CAN THO,517312,,Communications
8/1/2020 6:15,113.22.167.7,udp,123,,1,80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:15,171.248.115.136,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:16,14.162.120.181,udp,123,,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:16,42.116.43.35,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:17,117.0.198.138,udp,123,localhost,98,43120,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:17,113.172.185.76,udp,123,static.vnpt.vn,1,368,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:17,42.116.179.176,udp,123,,100,44000,18403,VN,DA NANG,DA NANG,517311,,Communications
8/1/2020 6:17,113.22.22.170,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:18,171.233.101.139,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:18,1.54.69.221,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:18,123.20.34.73,udp,123,,1,296,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:19,42.114.100.155,udp,123,,1,80,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 6:19,14.169.237.237,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:19,115.76.109.84,udp,123,adsl.viettel.vn,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:19,27.68.127.208,udp,123,localhost,99,43560,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:19,116.106.125.139,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,24086,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 6:19,117.5.217.106,udp,123,localhost,1,440,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:20,180.148.6.190,udp,123,,1,80,45557,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 6:20,113.166.92.216,udp,123,static.vnpt.vn,1,152,45899,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 6:20,14.169.177.222,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:21,117.3.174.221,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:21,123.20.34.135,udp,123,,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:22,115.79.180.213,udp,123,adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:22,14.169.124.214,udp,123,,2,520,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:22,116.110.102.253,udp,123,,14,6016,24086,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 6:22,14.187.146.185,udp,123,static.vnpt.vn,7,2936,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:23,42.119.112.195,udp,123,,2,880,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:23,171.252.224.90,udp,123,dynamic-ip-adsl.viettel.vn,3,1248,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:24,113.178.68.145,udp,123,static.vnpt.vn,1,368,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:25,115.77.175.49,udp,123,adsl.viettel.vn,1,296,7552,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,Communications
8/1/2020 6:25,14.187.182.12,udp,123,,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:25,123.20.110.170,udp,123,,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:25,42.117.148.73,udp,123,,3,1320,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:25,42.113.251.61,udp,123,,8,3520,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:26,1.55.16.201,udp,123,,2,880,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:26,113.22.132.229,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:27,115.72.109.207,udp,123,adsl.viettel.vn,2,520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:27,171.233.224.138,udp,123,dynamic-adsl.viettel.vn,40,17600,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:27,113.22.93.179,udp,123,,2,520,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:28,27.72.156.96,udp,123,dynamic-ip-adsl.viettel.vn,1,440,7552,VN,HUNG YEN,HUNG YEN,517312,,Communications
8/1/2020 6:28,171.241.126.190,udp,123,dynamic-adsl.viettel.vn,3,1032,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:28,171.245.248.51,udp,123,dynamic-adsl.viettel.vn,2,880,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:29,115.78.232.70,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:30,113.172.201.251,udp,123,,1,440,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:30,27.79.84.129,udp,123,,100,44000,7552,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 6:30,115.76.91.234,udp,123,adsl.viettel.vn,82,36080,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:30,171.244.107.224,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:31,116.110.179.157,udp,123,,1,80,24086,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 6:31,115.72.139.184,udp,123,,1,224,7552,VN,LONG AN,LONG AN,517312,,Communications
8/1/2020 6:31,117.2.52.22,udp,123,localhost,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:32,117.7.121.22,udp,123,localhost,100,44000,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 6:32,1.54.182.233,udp,123,,1,296,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:32,42.119.223.23,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:32,14.169.141.178,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:32,115.76.99.254,udp,123,,1,224,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:33,180.148.2.119,udp,123,,1,224,45557,VN,BINH DUONG,DI AN,0,,Communications
8/1/2020 6:33,42.115.252.152,udp,123,,61,26840,18403,VN,TAY NINH,TAY NINH,517311,,Communications
8/1/2020 6:33,42.118.181.238,udp,123,,1,440,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:33,1.53.222.167,udp,123,,1,368,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:33,171.243.1.195,udp,123,,3,1176,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 6:33,171.236.229.214,udp,123,dynamic-ip-adsl.viettel.vn,77,33880,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:33,115.77.57.77,udp,123,adsl.viettel.vn,31,13640,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:33,116.100.137.23,udp,123,dynamic-ip-adsl.viettel.vn,4,1760,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:34,14.169.125.179,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:34,222.252.110.106,udp,123,static.vnpt.vn,9,3960,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:34,171.247.96.116,udp,123,dynamic-ip-adsl.viettel.vn,1,224,7552,VN,SOC TRANG,SOC TRANG,517312,,Communications
8/1/2020 6:35,115.75.211.218,udp,123,,11,4696,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:35,116.102.227.200,udp,123,,1,440,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:36,123.21.188.73,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:37,42.115.146.206,udp,123,,1,440,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:37,116.98.38.40,udp,123,dynamic-ip-adsl.viettel.vn,1,224,24086,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 6:37,171.240.152.221,udp,123,dynamic-ip-adsl.viettel.vn,86,37840,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:37,42.112.215.5,udp,123,,1,80,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:37,27.74.89.49,udp,123,,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:37,116.106.117.175,udp,123,dynamic-ip-adsl.viettel.vn,1,440,24086,VN,TIEN GIANG,MY THO,517312,,Communications
8/1/2020 6:38,115.73.8.113,udp,123,,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:38,171.247.150.237,udp,123,,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:38,123.22.92.19,udp,123,,1,152,45899,VN,SOC TRANG,SOC TRANG,517311,,Communications
8/1/2020 6:38,14.162.200.246,udp,123,,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:38,27.74.219.165,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:39,1.52.119.98,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:39,171.251.230.210,udp,123,dynamic-adsl.viettel.vn,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:39,123.21.214.47,udp,123,,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:40,14.186.121.50,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:40,1.53.32.52,udp,123,,3,1248,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:40,116.109.179.223,udp,123,,100,44000,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:40,14.169.161.110,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:40,171.245.255.252,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:41,14.248.234.112,udp,123,static.vnpt.vn,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:41,42.118.193.251,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:41,115.79.166.86,udp,123,adsl.viettel.vn,100,44000,7552,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 6:41,42.117.50.79,udp,123,,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:41,14.226.244.249,udp,123,static.vnpt.vn,98,43120,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:41,171.225.161.17,udp,123,dynamic-ip-adsl.viettel.vn,1,368,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:42,115.73.116.211,udp,123,adsl.viettel.vn,1,440,7552,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 6:42,113.22.70.73,udp,123,,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:42,116.106.4.145,udp,123,dynamic-adsl.viettel.vn,72,31680,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:42,27.70.149.144,udp,123,localhost,100,44000,7552,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 6:43,123.21.229.98,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:43,42.113.214.44,udp,123,,1,440,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:43,113.173.110.33,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:43,116.106.34.87,udp,123,dynamic-adsl.viettel.vn,1,296,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:43,171.235.96.243,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,BAC LIEU,BAC LIEU,517312,,Communications
8/1/2020 6:43,171.232.79.156,udp,123,dynamic-ip-adsl.viettel.vn,76,33152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:43,118.70.85.232,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:44,115.72.214.22,udp,123,,1,224,7552,VN,AN GIANG,MY HOA,517312,,Communications
8/1/2020 6:44,115.78.6.169,udp,123,,8,3304,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:44,115.72.192.119,udp,123,,3,1032,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:44,113.190.20.101,udp,123,static.vnpt.vn,1,80,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:44,116.109.21.103,udp,123,,1,368,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:45,171.233.80.164,udp,123,dynamic-ip-adsl.viettel.vn,39,17160,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:45,171.225.152.88,udp,123,dynamic-ip-adsl.viettel.vn,69,30360,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:45,171.225.139.78,udp,123,dynamic-adsl.viettel.vn,83,36520,7552,VN,BINH THUAN,PHAN THIET,517312,,Communications
8/1/2020 6:45,115.73.106.74,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:45,14.169.40.91,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:45,116.109.198.175,udp,123,,12,5208,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 6:45,1.54.18.13,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:45,115.76.231.39,udp,123,,92,40480,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:45,116.105.57.15,udp,123,,100,44000,24086,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 6:46,27.74.91.3,udp,123,,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:46,112.197.124.151,udp,123,,1,152,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 6:46,113.173.251.207,udp,123,static.vnpt.vn,1,368,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 6:46,171.243.101.105,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 6:46,42.113.137.160,udp,123,,70,30800,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 6:46,27.72.31.83,udp,123,,1,368,7552,VN,HA NOI,HANOI,517312,,Communications
