timestamp,ip,protocol,port,hostname,packets,size,asn,geo,region,city,naics,sic,sector
8/1/2020 7:25,171.231.167.211,udp,123,dynamic-adsl.viettel.vn,1,224,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:26,222.254.6.54,udp,123,static.vnpt.vn,2,592,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:26,1.55.113.19,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:26,27.75.24.101,udp,123,localhost,100,44000,7552,VN,VINH LONG,VINH LONG,517312,,Communications
8/1/2020 7:27,58.187.231.4,udp,123,,100,44000,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:27,42.113.50.234,udp,123,,100,44000,18403,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 7:27,116.98.150.15,udp,123,dynamic-adsl.viettel.vn,1,296,24086,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 7:27,171.235.129.21,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,BAC LIEU,BAC LIEU,517312,,Communications
8/1/2020 7:28,14.226.236.79,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:28,14.187.39.28,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,27.74.109.113,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:29,14.226.244.208,udp,123,static.vnpt.vn,1,440,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,116.118.5.38,udp,123,,6,2352,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:29,1.53.139.76,udp,123,,2,880,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,14.163.64.203,udp,123,static.vnpt.vn,1,80,45899,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:30,115.77.191.192,udp,123,,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:30,14.186.54.2,udp,123,static.vnpt.vn,87,38280,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,27.68.66.16,udp,123,localhost,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:30,113.172.248.149,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,42.117.133.79,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,14.186.113.208,udp,123,static.vnpt.vn,2,592,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:31,42.117.235.158,udp,123,,1,224,18403,VN,KHANH HOA,NHA TRANG,517311,,Communications
8/1/2020 7:31,42.115.211.117,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:32,14.187.231.132,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:32,42.116.93.221,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:32,116.105.120.17,udp,123,,69,30360,24086,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:32,1.54.41.194,udp,123,,79,34760,18403,VN,THUA THIEN-HUE,HUE,517311,,Communications
8/1/2020 7:32,27.74.240.148,udp,123,localhost,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:32,171.237.108.116,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:32,171.252.200.64,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:33,183.80.118.4,udp,123,,2,808,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,58.187.30.122,udp,123,adsl-dynamic-pool-xxx.fpt.vn,1,368,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:33,171.246.36.239,udp,123,dynamic-adsl.viettel.vn,1,368,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:33,113.173.177.225,udp,123,static.vnpt.vn,82,36080,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,27.118.17.10,udp,123,,83,36520,55313,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:33,42.115.246.33,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,42.115.146.133,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:34,113.22.21.114,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:34,116.111.117.160,udp,123,,7,3008,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:34,115.77.189.209,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:34,42.112.73.253,udp,123,,1,224,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:34,42.119.25.98,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:35,45.118.136.240,udp,123,,2,808,45557,VN,BINH DUONG,THU DAU MOT,0,,Communications
8/1/2020 7:35,116.106.16.193,udp,123,dynamic-ip-adsl.viettel.vn,1,152,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:35,171.238.201.190,udp,123,dynamic-adsl.viettel.vn,60,26400,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:35,171.232.196.44,udp,123,dynamic-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:36,113.173.237.241,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:36,171.251.249.18,udp,123,dynamic-ip-adsl.viettel.vn,1,224,7552,VN,QUANG NAM,TAM KY,517312,,Communications
8/1/2020 7:36,42.114.221.88,udp,123,,2,520,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:36,42.114.127.240,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:36,27.75.72.5,udp,123,localhost,31,13640,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:36,115.72.165.247,udp,123,adsl.viettel.vn,1,224,7552,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,Communications
8/1/2020 7:37,171.239.210.85,udp,123,dynamic-ip-adsl.viettel.vn,76,33440,7552,VN,CAN THO,CAN THO,517312,,Communications
8/1/2020 7:37,115.76.221.6,udp,123,adsl.viettel.vn,1,296,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:37,27.2.123.10,udp,123,,1,224,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:38,58.186.212.143,udp,123,,1,80,18403,VN,HAI DUONG,HAI DUONG,517311,,Communications
8/1/2020 7:38,115.75.215.110,udp,123,,1,440,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:38,27.65.233.63,udp,123,localhost,31,13640,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:38,27.74.236.53,udp,123,localhost,58,25520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:38,42.116.32.164,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:39,42.112.218.254,udp,123,,2,520,18403,VN,HA TINH,HA TINH,517311,,Communications
8/1/2020 7:39,1.55.16.242,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:39,171.246.32.124,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:39,171.250.59.163,udp,123,dynamic-ip-adsl.viettel.vn,2,520,7552,VN,LONG AN,TAN AN,517312,,Communications
8/1/2020 7:40,171.232.72.177,udp,123,dynamic-ip-adsl.viettel.vn,24,10560,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:41,14.188.160.33,udp,123,static.vnpt.vn,10,4256,45899,VN,HAI DUONG,HAI DUONG,517311,,Communications
8/1/2020 7:41,123.21.153.200,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:42,42.118.23.230,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:43,115.79.199.8,udp,123,,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:43,42.113.109.55,udp,123,,2,592,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:43,27.68.162.248,udp,123,localhost,1,296,7552,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 7:43,171.236.243.50,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:43,113.172.194.156,udp,123,static.vnpt.vn,1,296,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,171.227.101.35,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:44,14.169.189.171,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,27.75.140.40,udp,123,localhost,30,13056,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:44,14.186.131.78,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,1.52.69.165,udp,123,,2,736,18403,VN,KON TUM,KON TUM,517311,,Communications
8/1/2020 7:45,113.164.230.58,udp,123,static.vnpt.vn,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:45,118.71.124.237,udp,123,ip-address-pool-xxx.fpt.vn,43,18920,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:45,42.119.183.225,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:45,171.227.100.128,udp,123,dynamic-adsl.viettel.vn,73,32120,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:45,14.182.76.132,udp,123,static.vnpt.vn,100,44000,45899,VN,NGHE AN,VINH,517311,,Communications
8/1/2020 7:45,27.75.115.114,udp,123,localhost,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:46,116.105.131.105,udp,123,,2,520,24086,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 7:47,14.186.167.97,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:47,171.240.130.201,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:47,171.231.244.150,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 7:48,27.71.141.246,udp,123,localhost,1,152,7552,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 7:48,171.250.202.74,udp,123,dynamic-adsl.viettel.vn,99,43560,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:48,14.186.59.230,udp,123,static.vnpt.vn,91,40040,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:48,171.231.130.18,udp,123,dynamic-ip-adsl.viettel.vn,1,440,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:49,123.20.143.238,udp,123,,11,4696,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:49,180.93.41.23,udp,123,,17,7264,7602,VN,DA NANG,DA NANG,0,,Communications
8/1/2020 7:49,171.225.151.248,udp,123,dynamic-ip-adsl.viettel.vn,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:49,14.162.207.156,udp,123,static.vnpt.vn,1,152,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:49,42.114.80.194,udp,123,,100,44000,18403,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 7:49,123.20.176.182,udp,123,,4,1760,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:50,1.54.100.133,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:50,183.80.176.127,udp,123,,7,3080,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:50,1.55.191.254,udp,123,,2,520,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:51,171.248.220.126,udp,123,dynamic-ip-adsl.viettel.vn,60,26400,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:51,171.232.105.165,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:51,171.241.5.81,udp,123,dynamic-ip-adsl.viettel.vn,1,152,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:51,115.73.114.99,udp,123,adsl.viettel.vn,98,43120,7552,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 7:51,14.186.86.106,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:52,1.55.226.115,udp,123,,63,27720,18403,VN,BINH DINH,QUI NHON,517311,,Communications
8/1/2020 7:52,42.113.172.185,udp,123,,1,80,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:52,42.119.40.31,udp,123,,60,26400,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:52,115.74.24.38,udp,123,,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:52,171.245.224.159,udp,123,dynamic-ip-adsl.viettel.vn,99,43560,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 7:53,1.52.45.75,udp,123,,30,12984,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:53,115.72.17.153,udp,123,adsl.viettel.vn,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:53,171.226.231.76,udp,123,dynamic-ip-adsl.viettel.vn,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:53,115.72.122.47,udp,123,adsl.viettel.vn,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:53,183.80.122.29,udp,123,,1,80,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:54,171.229.218.168,udp,123,dynamic-ip-adsl.viettel.vn,59,25960,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:54,27.74.129.246,udp,123,,2,520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:54,118.71.221.63,udp,123,ip-address-pool-xxx.fpt.vn,1,440,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:54,171.239.174.65,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:54,113.177.115.177,udp,123,static.vnpt.vn,98,43120,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:55,42.113.126.185,udp,123,,12,5208,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:55,42.113.88.143,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:56,58.187.228.15,udp,123,,99,43560,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:56,42.118.132.112,udp,123,,1,80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:56,27.2.21.144,udp,123,,100,44000,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:57,180.93.46.135,udp,123,,1,152,7602,VN,DA NANG,DA NANG,0,,Communications
8/1/2020 7:57,115.74.192.146,udp,123,,24,10560,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:57,58.187.30.13,udp,123,adsl-dynamic-pool-xxx.fpt.vn,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:58,27.79.100.17,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:58,58.186.129.190,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:58,42.117.22.47,udp,123,,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:59,118.68.43.146,udp,123,,1,296,18403,VN,DA NANG,DA NANG,517311,,Communications
8/1/2020 7:59,113.173.116.217,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:59,1.53.29.153,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:59,27.68.54.60,udp,123,localhost,1,152,7552,VN,CA MAU,CA MAU,517312,,Communications
8/1/2020 8:00,27.64.196.61,udp,123,localhost,5,1912,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:00,171.246.54.197,udp,123,dynamic-ip-adsl.viettel.vn,1,368,7552,VN,TIEN GIANG,MY THO,517312,,Communications
8/1/2020 8:01,171.233.107.184,udp,123,,22,9680,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:01,171.243.107.190,udp,123,,91,40040,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 8:02,171.235.102.5,udp,123,dynamic-adsl.viettel.vn,1,80,7552,VN,BAC LIEU,BAC LIEU,517312,,Communications
8/1/2020 8:02,116.109.94.140,udp,123,,1,440,24086,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:02,42.114.124.97,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:02,116.105.88.212,udp,123,,100,44000,24086,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 8:02,42.115.93.137,udp,123,,1,152,131178,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:04,171.250.161.93,udp,123,dynamic-ip-adsl.viettel.vn,2,592,7552,VN,LONG AN,TAN AN,517312,,Communications
8/1/2020 8:04,115.74.36.50,udp,123,adsl.viettel.vn,91,40040,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:05,42.112.132.151,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:05,42.117.185.253,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:05,171.229.251.198,udp,123,,1,152,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:06,14.161.0.122,udp,123,static.vnpt.vn,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:06,27.3.196.127,udp,123,,1,296,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 8:06,27.74.92.59,udp,123,,1,80,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:06,58.187.51.93,udp,123,adsl-dynamic-pool-xxx.fpt.vn,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:06,42.118.200.165,udp,123,,1,80,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:07,171.250.143.68,udp,123,dynamic-ip-adsl.viettel.vn,90,39600,7552,VN,DONG NAI,BIEN HOA,517312,,Communications
8/1/2020 8:07,14.186.36.110,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:07,116.98.200.51,udp,123,dynamic-adsl.viettel.vn,1,152,24086,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 8:08,117.0.192.55,udp,123,,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:08,14.190.0.189,udp,123,static.vnpt.vn,3,1104,45899,VN,VINH PHUC,VINH YEN,517311,,Communications
8/1/2020 8:08,115.76.172.38,udp,123,,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:08,171.233.96.58,udp,123,dynamic-adsl.viettel.vn,2,520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:08,171.233.80.176,udp,123,,2,664,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:08,113.23.32.251,udp,123,,1,296,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:08,113.176.95.51,udp,123,,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:09,118.68.54.198,udp,123,,99,43560,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:09,171.232.153.18,udp,123,dynamic-ip-adsl.viettel.vn,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:09,42.119.53.125,udp,123,,3,1320,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:09,1.55.218.104,udp,123,,1,296,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:09,14.169.125.38,udp,123,static.vnpt.vn,1,80,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:10,27.79.95.69,udp,123,localhost,100,44000,7552,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 8:10,171.238.252.73,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:10,171.247.179.94,udp,123,,1,224,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:11,171.249.224.132,udp,123,dynamic-ip-adsl.viettel.vn,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:11,27.75.129.127,udp,123,localhost,40,17600,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:12,27.74.91.143,udp,123,localhost,87,38280,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:12,171.238.157.204,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 8:12,116.102.49.191,udp,123,,1,152,24086,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 8:12,123.20.210.42,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:12,14.186.3.167,udp,123,,2,736,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:12,116.110.150.119,udp,123,,100,44000,24086,VN,QUANG NAM,HOI AN,517312,,Communications
8/1/2020 8:13,27.64.10.144,udp,123,localhost,78,34320,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:13,183.80.230.91,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:13,116.105.111.248,udp,123,,81,35640,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 8:13,116.106.195.1,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,24086,VN,TAY NINH,TAY NINH,517312,,Communications
8/1/2020 8:13,42.115.219.157,udp,123,,11,4840,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 8:13,113.176.226.179,udp,123,static.vnpt.vn,1,368,45899,VN,KHANH HOA,NHA TRANG,517311,,Communications
8/1/2020 8:13,14.169.1.53,udp,123,static.vnpt.vn,1,440,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:13,171.231.23.67,udp,123,,100,44000,7552,VN,GIA LAI,PLEIKU,517312,,Communications
8/1/2020 8:14,1.54.18.206,udp,123,,1,152,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 8:14,42.119.167.115,udp,123,,1,152,18403,VN,DA NANG,DA NANG,517311,,Communications
8/1/2020 8:14,14.232.81.56,udp,123,static.vnpt.vn,1,224,45899,VN,HA NOI,HANOI,517311,,Communications
