"timestamp","ip","protocol","port","hostname","tag","version","asn","geo","region","city","naics","sic"
"2020-08-01 11:07:31","14.226.86.68","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:07:32","113.162.94.17","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:07:35","117.6.114.141","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:07:40","171.224.172.53","tcp",4899,"dynamic-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:07:41","113.160.252.205","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","KHANH HOA","NHA TRANG",517311,
"2020-08-01 11:07:47","14.241.64.22","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","LAO CAI","LAO CAI",517311,
"2020-08-01 11:07:51","113.184.49.49","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HAI DUONG","HAI DUONG",517311,
"2020-08-01 11:08:02","210.211.117.65","tcp",4899,"ptr.thienantech.com","radmin","Radmin v3.X Radmin Authentication",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,
"2020-08-01 11:08:02","14.229.101.206","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THAI BINH","THAI BINH",517311,
"2020-08-01 11:08:02","123.25.85.242","tcp",4899,"static.vdc.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","NGHE AN","VINH",517311,
"2020-08-01 11:08:42","118.70.120.16","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:08:43","115.74.202.85","tcp",4899,"adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:08:43","113.177.201.14","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:08:52","117.6.124.249","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","THAI NGUYEN","THAI NGUYEN",517312,
"2020-08-01 11:08:54","115.74.202.247","tcp",4899,"adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:08:55","14.181.242.62","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:08:55","113.162.247.153","tcp",4899,"dynamic.vdc.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:09:21","171.237.234.230","tcp",4899,"dynamic-ip-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","THANH HOA","THANH HOA",517312,
"2020-08-01 11:09:22","113.160.202.202","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","NINH BINH","NINH BINH",517311,
"2020-08-01 11:09:22","113.161.87.129","tcp",4899,"static.vnpt.vn","radmin","Radmin (Details Unknown)",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:09:22","117.7.234.155","tcp",4899,"localhost","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:09:22","14.228.181.133","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:09:25","27.72.108.179","tcp",4899,"dynamic-ip-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:09:31","113.184.30.103","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:09:32","14.239.254.14","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:09:34","117.6.129.159","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:09:38","27.72.46.233","tcp",4899,"dynamic-ip-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:09:44","222.252.156.11","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:09:44","117.6.118.18","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HUNG YEN","HUNG YEN",517312,
"2020-08-01 11:09:44","14.228.202.134","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","NINH BINH","NINH BINH",517311,
"2020-08-01 11:10:24","42.117.179.21","tcp",4899,,"radmin","Radmin v3.0 Windows",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:10:24","115.79.63.131","tcp",4899,,"radmin","Radmin v3.X Windows Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:10:41","210.245.28.205","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:11:02","113.164.79.140","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","CAN THO","CAN THO",517311,
"2020-08-01 11:11:02","123.30.133.92","tcp",4899,"mail.ppj-tic.com","radmin","Radmin v3.X Source IP blocked",7643,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:11:05","222.252.243.28","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","QUANG TRI","QUANG TRI",517311,
"2020-08-01 11:11:16","123.30.133.51","tcp",4899,"mail.vina-hm.com","radmin","Radmin v3.X Source IP blocked",7643,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:11:18","113.178.7.127","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:11:18","42.117.204.33","tcp",4899,,"radmin","Radmin (Details Unknown)",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:11:24","14.241.226.106","tcp",4899,"static.vnpt.vn","radmin","Radmin (Details Unknown)",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:12:01","113.181.140.66","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HUNG YEN","HUNG YEN",517311,
"2020-08-01 11:12:09","123.18.206.39","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:12:17","117.2.129.108","tcp",4899,"localhost","radmin","Radmin (Details Unknown)",7552,"VN","KHANH HOA","NHA TRANG",517312,
"2020-08-01 11:12:17","117.6.61.74","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:12:19","118.70.171.156","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:12:25","117.4.152.190","tcp",4899,"localhost","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:12:29","113.160.252.28","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","KHANH HOA","NHA TRANG",517311,
"2020-08-01 11:12:39","115.75.2.154","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:12:44","117.6.127.99","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:12:44","202.143.109.80","tcp",4899,"ip.viettelidchcm.com","radmin","Radmin v3.0 Windows",56158,"VN","HA NOI","HANOI",0,
"2020-08-01 11:13:00","117.4.242.62","tcp",4899,"localhost","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:13:00","14.170.159.221","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","VINH PHUC","VINH YEN",517311,
"2020-08-01 11:13:01","123.18.206.54","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:13:01","14.187.135.65","tcp",4899,"static.vnpt.vn","radmin","Radmin (Details Unknown)",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:13:43","103.42.56.172","tcp",4899,"ip.vnptcorp.com","radmin","Radmin v3.0 Windows",45899,"VN","HA NOI","HANOI",0,
"2020-08-01 11:13:43","14.255.91.228","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","VINH PHUC","VINH YEN",517311,
"2020-08-01 11:13:55","113.160.252.29","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","KHANH HOA","NHA TRANG",517311,
"2020-08-01 11:14:00","27.72.92.254","tcp",4899,"dynamic-ip-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:14:01","118.70.120.188","tcp",4899,,"radmin","Radmin (Details Unknown)",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:14:30","14.241.212.130","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Windows Authentication",45899,"VN","TIEN GIANG","MY THO",517311,
"2020-08-01 11:14:37","118.70.131.206","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:14:44","210.245.28.206","tcp",4899,"mail.sprintavn.com","radmin","Radmin v3.X Radmin Authentication",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:14:45","222.255.175.89","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","DA NANG","DA NANG",517311,
"2020-08-01 11:15:24","14.226.107.26","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HUNG YEN","HUNG YEN",517311,
"2020-08-01 11:15:25","14.239.132.72","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:15:35","123.30.133.33","tcp",4899,"mail.vina-knit.com","radmin","Radmin v3.X Source IP blocked",7643,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:15:38","113.160.140.33","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:15:43","123.30.133.52","tcp",4899,"mail.nhatrangtex.com","radmin","Radmin v3.X Source IP blocked",7643,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:15:44","14.170.128.194","tcp",4899,"static.vnpt.vn","radmin","Radmin (Details Unknown)",45899,"VN","NGHE AN","VINH",517311,
"2020-08-01 11:16:04","116.105.214.239","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",24086,"VN","DA NANG","DA NANG",517312,
"2020-08-01 11:16:04","210.245.89.194","tcp",4899,,"radmin","Radmin (Details Unknown)",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:07","113.160.144.110","tcp",4899,"mail.dic.gov.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:08","14.251.231.55","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:08","113.160.156.17","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:16:08","222.255.145.90","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:14","113.160.244.135","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","QUANG NGAI","QUANG NGAI",517311,
"2020-08-01 11:16:15","14.249.76.228","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:16:17","115.79.140.133","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:16:19","113.160.156.101","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:16:19","14.161.38.119","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:16:22","118.70.109.183","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",18403,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:27","14.226.86.25","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:16:27","27.72.164.70","tcp",4899,"dynamic-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","THAI NGUYEN","THAI NGUYEN",517312,
"2020-08-01 11:16:28","123.25.168.84","tcp",4899,"static.vdc.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:17:06","113.160.156.98","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:17:13","113.160.211.48","tcp",4899,"vijaco.com.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HAI PHONG","HAI PHONG",517311,
"2020-08-01 11:17:27","14.239.45.138","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","BAC KAN","BAC KAN",517311,
"2020-08-01 11:17:28","117.4.0.229","tcp",4899,"localhost","radmin","Radmin v3.X Radmin Authentication",7552,"VN","LAO CAI","LAO CAI",517312,
"2020-08-01 11:17:28","115.78.3.1","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:17:28","123.18.206.24","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:17:36","14.241.245.239","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:17:37","113.160.156.111","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","LANG SON","LANG SON",517311,
"2020-08-01 11:17:44","125.212.214.14","tcp",4899,"14.0-24.214.212.125.in-addr.arpa","radmin","Radmin v3.X Radmin Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:17:54","14.234.58.205","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:18:04","14.170.13.161","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:18:05","14.189.155.38","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:18:48","123.30.133.113","tcp",4899,"mail.phongphu-phuyen.com","radmin","Radmin v3.X Source IP blocked",7643,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:18:52","14.176.51.125","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:18:52","117.6.85.240","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:19:06","171.238.9.73","tcp",4899,"dynamic-adsl.viettel.vn","radmin","Radmin v3.X Radmin Authentication",7552,"VN","BAC KAN","BAC KAN",517312,
"2020-08-01 11:19:06","115.79.47.166","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,
"2020-08-01 11:19:18","113.176.194.217","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","DA NANG","DA NANG",517311,
"2020-08-01 11:19:35","113.160.170.157","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:19:45","14.161.33.168","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
"2020-08-01 11:19:45","14.226.87.219","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.X Radmin Authentication",45899,"VN","THANH HOA","THANH HOA",517311,
"2020-08-01 11:19:45","117.6.78.188","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",7552,"VN","HA NOI","HANOI",517312,
"2020-08-01 11:19:45","123.24.206.47","tcp",4899,,"radmin","Radmin (Details Unknown)",45899,"VN","HA NOI","HANOI",517311,
"2020-08-01 11:19:47","123.18.172.126","tcp",4899,,"radmin","Radmin v3.X Radmin Authentication",45899,"VN","NGHE AN","VINH",517311,
"2020-08-01 11:19:48","222.255.175.230","tcp",4899,"mail.paxanadoclet.com","radmin","Radmin v3.X Radmin Authentication",45899,"VN","DA NANG","DA NANG",517311,
"2020-08-01 11:19:48","113.161.69.41","tcp",4899,"static.vnpt.vn","radmin","Radmin v3.0 Windows",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,
