"timestamp","src_ip","src_asn","src_geo","src_region","src_port","dst_ip","dst_asn","dst_geo","dst_region","dst_port","protocol","tag","hostname","sysdesc","sysname","http_url","http_agent","http_host","http_referer","http_referer_ip","http_referer_asn","http_referer_geo","http_referer_region","forwarded_by","ssl_cipher"
"2020-08-01 00:00:05","2402:800:63b8:8285:b187:5d5b:3cf9:2b81",7552,"VN","HO CHI MINH",50377,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /VERSION.TXT HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; Tablet PC 2.0; HCTE; InfoPath.3)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 00:03:29","2402:800:6105:eec4:4d6f:786a:d277:9907",7552,"VN","HA NOI",49293,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Zoom 3.6.0)","6-6-7-4-7-2-8-4-2-3-6-2-8-2-4-8-5-9-4-7-7-3-2-6-9-7-6-4-3-7-3-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 00:03:35","2402:800:63eb:fbfb:1d2b:ae14:377:a3ca",7552,"VN","HO CHI MINH",47282,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /aum/api/1/ HTTP/1.1",,"u.amobisc.com",,,,,,,
"2020-08-01 00:03:46","2402:800:63de:3e69:109d:54c4:3f28:548c",7552,"VN","QUANG TRI",55108,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.2.2; mobiistar touch LAI 512 Build/JDQ39)","mk.omkol.com",,,,,,,
"2020-08-01 00:07:37","2001:ee0:4914:bbb0:89d9:2a41:ee87:c3a",45899,"VN","HUNG YEN",50073,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /home.gif?1f7d98=8255072 HTTP/1.1","Opera/9.50 (Windows NT 6.0; U; en)","kukutrustnet777.info",,,,,,,
"2020-08-01 00:08:24","2402:800:634b:d22c:80bc:4175:646a:4ba",7552,"VN","HA NOI",49573,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0)","5-6-6-8-2-5-4-1-3-7-7-3-8-5-6-4-7-2-5-8-3-6-2-1-2-1-4-6-5-6-6-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 00:09:57","2001:ee0:48e3:8960:3d15:b374:8191:2064",45899,"VN","HAI PHONG",64956,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=61655625&id=862157864735 HTTP/1.1","KUKU v4.00 alpha","www.inform1ongung.info",,,,,,,
"2020-08-01 00:12:11","2405:4800:205e:d5c2:3dfa:f410:dccb:cb6c",18403,"VN","HA NOI",47075,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.2.2; ME173X Build/JDQ39)","mk.omkol.com",,,,,,,
"2020-08-01 00:13:01","2402:800:61aa:8a02:95e6:da9d:14da:c44a",7552,"VN","HA NOI",35116,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /omla/i/3 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; KISSME-DG580 Build/KOT49H)","p.omlao.com",,,,,,,
"2020-08-01 00:13:40","2402:800:6216:fd40:ede5:1092:10fc:182f",7552,"VN","HA NOI",60005,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.1.2; LG-F200K Build/JZO54K)","mk.omkol.com",,,,,,,
"2020-08-01 00:18:29","2001:ee0:4181:f841:58aa:89ed:140d:fcdb",45899,"VN","HA NOI",49476,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /home.gif?1f533e=12317556 HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50728)","kukutrustnet777.info",,,,,,,
"2020-08-01 00:28:30","2402:800:61b1:51c0:720b:c0ff:fe0d:27f0",7552,"VN","HA NOI",60720,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /aum/api/1/ HTTP/1.1",,"u.amobisc.com",,,,,,,
"2020-08-01 00:29:39","2402:800:6236:3e41:592a:68c8:d7f1:dbcf",7552,"VN","QUANG NAM",49179,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","5-8-5-3-6-0-6-6-4-1-2-2-7-0-4-6-7-2-8-7-6-8-7-3-1-8-7-6-3-0-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 00:42:33","2001:ee0:4c72:79f0:ac1b:fc83:9c96:fca",45899,"VN","HA NOI",64027,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?501cde62=-1606828860 HTTP/1.1","KUKU v5.06exp =134376918757042","kukutrustnet777.info",,,,,,,
"2020-08-01 00:46:51","2001:ee0:5011:f110:545c:f32c:eded:f7e0",45899,"VN","HO CHI MINH",49213,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; Media Center PC 6.0)","1-2-3-4-6-3-8-8-5-4-1-3-2-6-9-3-3-8-2-6-6-6-7-8-2-4-8-3-6-4-8-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 00:51:30","2402:800:6133:7edf:d51b:31f:746f:112e",7552,"VN","HAI PHONG",38759,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; T706-HD-MIPI Build/KOT49H)","mk.omkol.com",,,,,,,
"2020-08-01 01:15:03","2402:800:6116:450b:fc6c:d63a:4caf:6c00",7552,"VN","HOA BINH",49993,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:17:41","2402:800:6378:d280:6967:1594:32a4:90ba",7552,"VN","HO CHI MINH",55601,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=748749750&id=78627175021908 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 01:20:20","2402:800:634f:cbb7:d534:9e2a:2608:3188",7552,"VN","TRA VINH",33602,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 01:27:05","2001:ee0:4fc5:8590:9c4f:38b1:172e:66dd",45899,"VN","HO CHI MINH",51596,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /SYN HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:32:36","2402:800:6343:f5d5:7517:7b61:4589:4723",7552,"VN","CAN THO",49160,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:39:40","2001:ee0:438e:f030:41f3:6c98:4799:b87d",45899,"VN","HAI DUONG",52510,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)","5-8-5-3-6-0-6-6-4-1-2-2-7-0-4-6-7-2-8-7-6-8-7-3-1-8-7-6-3-0-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:42:35","2402:800:6139:c341:551d:1638:2433:3b7f",7552,"VN","BAC NINH",52838,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1099797593&id=8255118123274 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 01:42:50","2001:ee0:4e13:e9a0:2028:e552:733f:9fe3",45899,"VN","THUA THIEN-HUE",56143,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:43:01","2402:800:623b:722f:2:5fe8:b08d:407f",7552,"VN","GIA LAI",1030,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?352b5=653343 HTTP/1.1","KUKU v5.06exp =98637522765","kukutrustnet777.info",,,,,,,
"2020-08-01 01:45:10","2402:800:6390:f22a:2871:52df:16a5:cedd",7552,"VN","CAN THO",63768,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Zoom 3.6.0)","0-0-0-0-1-1-0-1-0-0-0-1-1-1-0-0-1-1-1-0-1-1-1-0-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 01:59:00","2402:800:6139:a4b:89fe:abf1:5e82:578d",7552,"VN","BAC NINH",49830,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1087173265&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 02:04:26","2402:800:613f:8762:ec01:6009:afc8:605",7552,"VN","HA NOI",49160,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 02:16:18","2001:ee0:4f52:34e0:256f:8852:ddf8:5b55",45899,"VN","HO CHI MINH",51421,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=18443187&id=17442475061937 HTTP/1.1","KUKU v4.00 alpha","www.inform1ongung.info",,,,,,,
"2020-08-01 02:23:05","2001:ee0:41c1:e716:48bc:a8e6:4f54:6e7d",45899,"VN","HA NOI",52792,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1380806093&id=8010700622390 HTTP/1.1","KUKU v4.00 alpha","www.inform1ongung.info",,,,,,,
"2020-08-01 02:27:38","2405:4800:58f7:4eb1:558c:307a:850:6c4b",18403,"VN","HO CHI MINH",54537,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /__nicke2/?id-206160114018745&rnd=2121027000 HTTP/1.1","KUKU v3.10 exp","www.inform1ongung.info",,,,,,,
"2020-08-01 02:29:40","2001:ee0:5715:11e0:1c53:23ab:51bb:c77f",45899,"VN","HA NOI",49160,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 02:31:59","2402:800:61c5:8481:b1d8:b2d9:beb1:1903",7552,"VN","HA NOI",60786,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /agp/api/1/ HTTP/1.1",,"g.omlao.com",,,,,,,
"2020-08-01 02:32:02","2402:800:6378:d280:a9a6:8531:5172:4f46",7552,"VN","HO CHI MINH",55823,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=753210656&id=78627175021908 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 02:32:54","2001:ee0:54bd:3980:7c09:8a1f:c10:5ac1",45899,"VN","LAM DONG",49157,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 02:40:40","2405:4800:3097:268:1f3:b018:a7bf:edd3",18403,"VN","DA NANG",52676,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /mrow30702/?id1508859atvul29314 HTTP/1.1","KUKU v3.07 exp","cpa.lukki6nd2kdnc.info",,,,,,,
"2020-08-01 02:43:23","2402:800:417e:6839:d0a:d7bb:9050:da83",7552,"VN","HA NOI",49985,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1089839562&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 02:52:13","2001:ee0:49d8:af60:e0c6:7fac:853a:bf38",45899,"VN","HA NOI",49195,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Zoom 3.6.0)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:01:14","2402:800:63b5:83cb:184d:65ec:ee22:8109",7552,"VN","CAN THO",49425,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:06:28","2402:800:6378:d280:8804:1c92:a283:947a",7552,"VN","HO CHI MINH",56024,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=755276968&id=78627175021908 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 03:13:16","2402:800:6343:dc7f:ac61:6a1a:87f:3afa",7552,"VN","CAN THO",61915,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:14:18","2405:4800:6a06:9b4:c5df:a6fe:c5ce:a551",18403,"VN","HO CHI MINH",51488,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)","6-3-8-2-4-0-7-7-1-1-8-8-3-6-6-5-3-7-2-7-8-6-6-1-7-8-5-8-1-3-2-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:23:51","2405:4800:6c46:330b:9a5:4891:234f:5030",18403,"VN","HO CHI MINH",4470,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1972712484&id=13060793907649 HTTP/1.1","KUKU v4.00 alpha","www.inform1ongung.info",,,,,,,
"2020-08-01 03:29:26","2402:800:63af:9928:153:e387:df37:b7a3",7552,"VN","BINH DUONG",58518,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=428360359&id=559302182401 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 03:31:04","2402:800:6312:29c2:91a1:a14c:a79f:753a",7552,"VN","HA NOI",60426,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-2-1-8-4-7-3-7-2-6-8-3-5-1-6-1-3-4-2-1-8-6-6-1-1-0-1-8-7-4-5-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:32:29","2402:800:6139:a4b:19ac:c5fc:3140:3e77",7552,"VN","BAC NINH",50518,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1092783906&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.hkukud123ncs.info",,,,,,,
"2020-08-01 03:48:05","2402:800:6342:40e7:2126:f391:d44e:2604",7552,"VN","AN GIANG",49517,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)","1-2-3-4-6-3-8-8-5-4-1-3-2-6-9-3-3-8-2-6-6-6-7-8-2-4-8-3-6-4-8-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 03:52:08","2402:800:6344:c4d4:48a8:b783:9cce:4282",7552,"VN","HO CHI MINH",49193,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:05:13","2402:800:6216:fd40:b9d8:c146:575c:4a86",7552,"VN","HA NOI",34064,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /onao/i/1 HTTP/1.1",,"i.onaoy.com",,,,,,,
"2020-08-01 04:06:05","2402:800:6390:f22a:419c:84e2:146d:50c3",7552,"VN","CAN THO",49961,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Zoom 3.6.0)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:16:43","2001:ee0:4001:d8b3:1926:6f0c:c71b:a5b2",45899,"VN","HA NOI",49217,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /home.gif?5ae09=1116699 HTTP/1.0","Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)","kukutrustnet777.info",,,,,,,
