"timestamp","src_ip","src_asn","src_geo","src_region","src_port","dst_ip","dst_asn","dst_geo","dst_region","dst_port","protocol","tag","hostname","sysdesc","sysname","http_url","http_agent","http_host","http_referer","http_referer_ip","http_referer_asn","http_referer_geo","http_referer_region","forwarded_by","ssl_cipher"
"2020-08-01 04:21:42","2001:ee0:56b7:7860:e469:d6c5:9ed3:d7df",45899,"VN","HA NOI",49162,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)","0-0-0-0-1-1-0-1-0-0-0-1-1-1-0-0-1-1-1-0-1-1-1-0-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:22:01","2402:800:634d:35de:d006:bd55:ea6c:3e70",7552,"VN","HA NOI",49162,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:24:38","2402:800:6343:f5d5:9d2d:101e:8a18:59a",7552,"VN","CAN THO",51685,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /SYN HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:29:08","2405:4800:58f7:4eb1:2962:e359:159d:2afd",18403,"VN","HO CHI MINH",54680,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /__nicke2/?id-206160114018745&rnd=2128316890 HTTP/1.1","KUKU v3.10 exp","www.inform1ongung.info",,,,,,,
"2020-08-01 04:31:40","2001:ee0:490f:830:4935:afdd:1063:dc31",45899,"VN","HA NOI",49532,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /home.gif?3e3e8=764856 HTTP/1.1","Opera/9.50 (Windows NT 6.0; U; en)","kukutrustnet777.info",,,,,,,
"2020-08-01 04:38:38","2001:ee0:55b4:6e60:98d6:b048:36c8:c24b",45899,"VN","HA NOI",49163,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; BTRS105991; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:39:49","2402:800:6344:f914:9d9b:b10a:1534:20d4",7552,"VN","HA NOI",49250,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)","6-6-7-4-7-2-8-4-2-3-6-2-8-2-4-8-5-9-4-7-7-3-2-6-9-7-6-4-3-7-3-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:40:09","2402:800:6214:e898:c89b:109b:6552:415a",7552,"VN","HA NOI",49209,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)","0-0-0-0-1-1-0-1-0-0-0-1-1-1-0-0-1-1-1-0-1-1-1-0-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 04:41:23","2001:ee0:4785:f480:e57e:2739:dee8:e153",45899,"VN","TUYEN QUANG",49877,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?ddddd=908765 HTTP/1.1","KUKU v5.02c =60875057896","kukutrustnet777.info",,,,,,,
"2020-08-01 04:43:37","2001:ee0:55b1:9b0:adfe:e1ed:f1e2:4fcc",45899,"VN","HA NOI",49159,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 05:01:47","2402:800:6216:fd40:506b:2581:271d:9fb6",7552,"VN","HA NOI",47819,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.1.2; LG-F200K Build/JZO54K)","mk.omkol.com",,,,,,,
"2020-08-01 05:12:16","2402:800:63b2:f1ca:2569:c8a7:501f:9049",7552,"VN","HA NOI",49170,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Zoom 3.6.0)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 05:28:40","2001:ee0:56b2:4f00:30ad:4116:4099:f305",45899,"VN","HA NOI",49169,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)","0-0-0-0-1-1-0-1-0-0-0-1-1-1-0-0-1-1-1-0-1-1-1-0-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 05:29:23","2402:800:6343:f5d5:741e:e724:6473:80c",7552,"VN","CAN THO",49651,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /SYN HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 05:33:18","2001:ee0:361a:db00:410b:65fe:cd22:4a09",45899,"VN","HA NOI",48209,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /onao/i/1 HTTP/1.1",,"i.onaoy.com",,,,,,,
"2020-08-01 05:36:32","2402:800:61c5:8481:f14a:b80e:11b0:3b24",7552,"VN","HA NOI",54006,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /agp/api/1/ HTTP/1.1",,"g.omlao.com",,,,,,,
"2020-08-01 05:49:20","2402:800:63af:9928:a110:8ba6:a78d:9978",7552,"VN","BINH DUONG",58938,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=436754828&id=559302182401 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 05:49:37","2001:ee0:361a:db00:3d3d:d69f:8006:eb5",45899,"VN","HA NOI",46972,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /onao/i/1 HTTP/1.1",,"i.onaoy.com",,,,,,,
"2020-08-01 05:56:46","2001:ee0:361a:db00:7d4f:eddc:c656:726",45899,"VN","HA NOI",45596,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /onao/i/1 HTTP/1.1",,"i.onaoy.com",,,,,,,
"2020-08-01 05:58:49","2402:800:6378:d280:f061:eb89:dc97:57e9",7552,"VN","HO CHI MINH",58042,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=765616906&id=78627175021908 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 05:59:25","2402:800:6216:fd40:743a:36a5:3eaf:677f",7552,"VN","HA NOI",39720,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.1.2; LG-F200K Build/JZO54K)","mk.omkol.com",,,,,,,
"2020-08-01 06:17:16","2001:ee0:513f:9cb0:a470:84d6:430f:9494",45899,"VN","HO CHI MINH",51365,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"kovter",,,,"GET /client.config/?app=pndr&format=json&advert_key=ZWMwMDBhMDEzZDAwMDQxZTAwMDAwNDMxMDAwNDMxMDAwNDMxYTE1NWQxZGQ5MQ==&version=2.3.4&ad=2.3.4&uid=25E62CB7372FA4B5A4F874D09D520300-8B8FCD39BC45C1EAF50659FA2A293AE842051D86 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; N7105 Build/KOT49H)","11559.mobapptrack.com",,,,,,,
"2020-08-01 06:39:00","2001:ee0:5692:e0a0:cb0:c23e:f7b3:9037",45899,"VN","TIEN GIANG",49614,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /VERSION.TXT HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2)","3-7-c-g-4-b-n-0-0-6-x-9-m-q-4-1-4-4-r-8-0-d-1-6-8-f-u-6-7-x-3-.0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 06:48:58","2001:ee0:56ba:5000:9c:9a1a:ac9d:2e0b",45899,"VN","HA NOI",56839,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ramdo",,,,"POST / HTTP/1.1",,"gmumwmiwoqegwiwo.org",,,,,,,
"2020-08-01 06:58:19","2402:800:61aa:8a02:2536:1100:89f6:603",7552,"VN","HA NOI",40458,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /omla/i/1 HTTP/1.1",,"m.omlao.com",,,,,,,
"2020-08-01 07:01:04","2402:800:6216:fd40:428:3ffe:cd03:32b8",7552,"VN","HA NOI",60412,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /omla/i/1 HTTP/1.1",,"m.omlao.com",,,,,,,
"2020-08-01 07:07:09","2402:800:6312:29c2:f454:fb5c:6988:f239",7552,"VN","HA NOI",61453,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-5-1-8-7-3-3-7-1-4-1-3-5-1-3-8-7-0-3-7-0-5-7-2-5-2-1-3-8-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:07:53","2402:800:613f:8762:d0ff:a126:d3cd:5137",7552,"VN","HA NOI",50186,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:07:56","2402:800:63ac:e8be:5c1e:3297:566e:3179",7552,"VN","HO CHI MINH",49231,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:10:09","2402:800:61aa:8a02:fd88:8300:6f83:50d1",7552,"VN","HA NOI",51044,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 07:11:03","2001:ee0:4c72:79f0:754d:12b2:e169:9484",45899,"VN","HA NOI",64790,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?5180889e=-385666124 HTTP/1.1","KUKU v5.06exp =136707804627908","kukutrustnet777.info",,,,,,,
"2020-08-01 07:13:02","2402:800:61aa:8a02:6d5e:cdc7:d19:f4a6",7552,"VN","HA NOI",46193,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 07:15:58","2402:800:61aa:8a02:103b:3d13:fa3:1d7e",7552,"VN","HA NOI",51676,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 07:16:42","2405:4803:c06b:a400:a9ea:d994:c260:d222",18403,"VN","HO CHI MINH",49175,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:18:05","2402:800:6390:f22a:4fa:57a0:76fd:2b18",7552,"VN","CAN THO",51886,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Zoom 3.6.0)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:27:14","2001:ee0:56b6:7900:5148:dc69:f52b:ab04",45899,"VN","HA NOI",1090,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?4d5cb=1901250 HTTP/1.1","KUKU v5.06exp =2005117152777","kukutrustnet777.info",,,,,,,
"2020-08-01 07:28:18","2001:ee0:5715:11e0:2579:1b5c:4526:eba4",45899,"VN","HA NOI",51670,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:30:06","2402:800:6313:c0d6:d854:698e:81a9:163a",7552,"VN","HA NOI",49681,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:36:07","2402:800:6100:56b7:45:2b6f:887a:6198",7552,"VN","HAI PHONG",51442,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; T706-HD-MIPI Build/KOT49H)","mk.omkol.com",,,,,,,
"2020-08-01 07:36:32","2402:800:6139:a4b:2d6b:1a2a:7bf1:8393",7552,"VN","BAC NINH",50907,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1107411671&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 07:37:04","2402:800:6214:e898:bdb6:9158:673a:89a4",7552,"VN","HA NOI",49192,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /VERSION.TXT HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 07:40:11","2402:800:6100:56b7:6dc9:eb89:3d45:a548",7552,"VN","HAI PHONG",36425,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; T706-HD-MIPI Build/KOT49H)","mk.omkol.com",,,,,,,
"2020-08-01 07:42:12","2001:ee0:4d03:1150:bc72:5f53:cf82:2f6b",45899,"VN","HA NOI",1064,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=130343&id=30519536564 HTTP/1.1","KUKU v4.00 alpha","www.inform1ongung.info",,,,,,,
"2020-08-01 07:48:17","2402:800:6100:56b7:c543:9aa2:7131:550c",7552,"VN","HAI PHONG",46529,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 07:49:06","2402:800:6378:d280:913:6475:25f6:8052",7552,"VN","HO CHI MINH",58615,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=772234390&id=78627175021908 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 07:49:37","2001:ee0:55eb:4ce0:99d8:c350:20f9:8d8e",45899,"VN","HO CHI MINH",53033,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /omla/i/1 HTTP/1.1",,"m.omlao.com",,,,,,,
"2020-08-01 07:50:12","2402:800:411a:cbe9:c918:c456:8fc7:4146",7552,"VN","HA NOI",51142,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /mrow_nrl/?rnd=1108248718&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.kukutrustnet666.info",,,,,,,
"2020-08-01 07:52:19","2402:800:6100:56b7:2528:6e98:1cf8:bcf5",7552,"VN","HAI PHONG",50962,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 07:56:23","2402:800:6100:56b7:740d:c779:6a60:fbab",7552,"VN","HAI PHONG",37738,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.4.2; T706-HD-MIPI Build/KOT49H)","mk.omkol.com",,,,,,,
"2020-08-01 08:03:08","2402:800:63b4:da8a:989:7e9b:b0aa:e32f",7552,"VN","HO CHI MINH",49191,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"tsifiri",,,,"GET /DATA HTTP/1.1","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","0-0-0-0-0-1-1-1-0-0-1-0-0-1-1-1-0-0-0-0-1-1-0-1-1-1-1-1-1-1-1-.0-0-0-0-0-0-0-0-0-0-0-0-0-5-0-0-0-0-0-0-0-0-0-0-0-0-0.info",,,,,,,
"2020-08-01 08:15:46","2001:ee0:55eb:4ce0:e03f:8129:5ef3:78a0",45899,"VN","HO CHI MINH",48198,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /omla/i/1 HTTP/1.1",,"m.omlao.com",,,,,,,
"2020-08-01 08:16:45","2402:9d80:327:ecb8:42c:8ce9:7498:a928",131429,"VN","HO CHI MINH",62007,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /?782328fb=1224089309 HTTP/1.1","KUKU v5.02c =178870326575","kukutrustnet777.info",,,,,,,
"2020-08-01 08:18:15","2402:800:61aa:8a02:30e8:2bb6:8707:5195",7552,"VN","HA NOI",55852,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
"2020-08-01 08:19:04","2001:ee0:361a:db00:a163:c01c:8f28:4906",45899,"VN","HA NOI",56423,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /onao/i/1 HTTP/1.1",,"i.onaoy.com",,,,,,,
"2020-08-01 08:22:15","2402:800:6139:a4b:b1ad:afd8:80a8:cb02",7552,"VN","BAC NINH",51270,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"sality",,,,"GET /t_100_v400/?rnd=1110155921&id=164193392145694 HTTP/1.1","KUKU v4.00 alpha","www.g1ikddcvns3sdsal.info",,,,,,,
"2020-08-01 08:23:29","2402:800:6216:fd40:6568:ad72:31f8:3914",7552,"VN","HA NOI",55503,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/2 HTTP/1.1","Dalvik/1.6.0 (Linux; U; Android 4.1.2; LG-F200K Build/JZO54K)","mk.omkol.com",,,,,,,
"2020-08-01 08:27:53","2402:800:61aa:8a02:9486:e62f:68c3:da3a",7552,"VN","HA NOI",57523,"2a02:1668:1034::2",51088,"NL","NOORD-HOLLAND",80,,"ghost-push",,,,"POST /okla/api/1 HTTP/1.1",,"k.omkol.com",,,,,,,
